,PupsID,Region,Metabolite,Age,ADC,SphereRadius,SphereFraction,MSE
79,14,Cerebellum,Tau,5,0.7,7.847552604254164,0.3414840507101238,0.001062671607999
80,15,Cerebellum,Tau,5,0.7,7.154866831046224,0.4439183594185091,0.003384801095703
81,17,Cerebellum,Tau,5,0.7,19.99999998400747,0.1166404434432439,0.0123564695341799
82,18,Cerebellum,Tau,5,0.7,8.317645179567423,0.2150740947647497,0.0015022985537335
83,1,Thalamus,Tau,5,0.7,6.681013171965884,0.2510659326772093,0.000232427028265
84,2,Thalamus,Tau,5,0.7,7.585409426544479,0.2835851221484627,0.0001729688266544
85,4,Thalamus,Tau,5,0.7,8.005800271288068,0.2564209206650308,0.0012682077449121
86,5,Thalamus,Tau,5,0.7,7.5823966711992385,0.1755238630537773,0.0008340119552734
87,6,Thalamus,Tau,5,0.7,7.285139546796774,0.2208483053013704,0.0004492299691681
88,8,Thalamus,Tau,5,0.7,7.447087403066027,0.226368780330618,0.0003219252031203
89,9,Thalamus,Tau,5,0.7,7.625352515506877,0.2522339654026976,0.0001225119302929
90,10,Cerebellum,NAA+NAAG,10,0.7,4.3245422917581084,0.3043429190524302,0.0037087451553774
91,12,Cerebellum,NAA+NAAG,10,0.7,6.7198369360306565,0.5905565243843384,0.0063915674013418
92,13,Cerebellum,NAA+NAAG,10,0.7,5.787134321551807,0.5411990489153369,0.0012478074382333
93,14,Cerebellum,NAA+NAAG,10,0.7,5.11470627267252,0.8464700403709696,0.0131605023040691
94,15,Cerebellum,NAA+NAAG,10,0.7,4.382283162582626,0.4167465266803803,0.0022913796148259
95,16,Cerebellum,NAA+NAAG,10,0.7,4.578064958309211,0.4579394951591277,0.0045520758730456
96,17,Cerebellum,NAA+NAAG,10,0.7,5.565382156167029,0.6749649664151971,0.0031770217039586
97,18,Cerebellum,NAA+NAAG,10,0.7,5.102562561330187,0.5834647837486131,0.0018434282512978
98,1,Thalamus,NAA+NAAG,10,0.7,4.986513300412383,0.3951257537254888,0.0004495242962038
99,2,Thalamus,NAA+NAAG,10,0.7,6.009983321373302,0.4363919048665842,0.000770933181594
100,3,Thalamus,NAA+NAAG,10,0.7,5.169872613767313,0.4661159982799366,0.0006553038598397
101,4,Thalamus,NAA+NAAG,10,0.7,4.81665663730515,0.336464659013059,0.0001825707853866
102,5,Thalamus,NAA+NAAG,10,0.7,5.213042476234109,0.4856902298327231,0.0007322307280235
103,6,Thalamus,NAA+NAAG,10,0.7,4.623580455008994,0.3819291796792031,0.0002852507934252
104,7,Thalamus,NAA+NAAG,10,0.7,5.086431701763109,0.2972285775443868,0.0005636166338511
105,8,Thalamus,NAA+NAAG,10,0.7,5.752092227045424,0.343621827126782,0.0010621191660046
106,9,Thalamus,NAA+NAAG,10,0.7,5.208938748683874,0.3603988390337873,0.0006958777534316
107,10,Cerebellum,Cr+PCr,10,0.7,6.147236087895297,0.6615987113456424,0.002332442221033
108,12,Cerebellum,Cr+PCr,10,0.7,5.535126484097094,0.6965002290067626,0.0004533316822071
109,13,Cerebellum,Cr+PCr,10,0.7,5.870070443719848,0.6672116469546027,0.0010108730536685
110,14,Cerebellum,Cr+PCr,10,0.7,4.679656210067042,0.7215847595701386,0.0038923483892898
111,15,Cerebellum,Cr+PCr,10,0.7,5.141267554196515,0.6131472292951013,0.0004308323476444
112,16,Cerebellum,Cr+PCr,10,0.7,5.706010082334152,0.7691963781305089,0.0019600066344993
113,17,Cerebellum,Cr+PCr,10,0.7,5.52165796064519,0.7260127083482121,0.0025388154732152
114,18,Cerebellum,Cr+PCr,10,0.7,6.084960697245414,0.7857498237872842,0.0030305590271508
115,1,Thalamus,Cr+PCr,10,0.7,6.133749363957628,0.4967358456153297,0.0004769041916645
116,2,Thalamus,Cr+PCr,10,0.7,6.085657184460131,0.5803327691388441,0.0007114502845199
117,3,Thalamus,Cr+PCr,10,0.7,5.801614441010825,0.526503040260805,0.0006453505181379
118,4,Thalamus,Cr+PCr,10,0.7,6.764874066254461,0.4792645603998361,0.0002013514608709
119,5,Thalamus,Cr+PCr,10,0.7,6.077630778076928,0.4150423972352441,0.0001434260839329
120,6,Thalamus,Cr+PCr,10,0.7,5.956483910469772,0.4613612739157431,0.0008802540553459
121,7,Thalamus,Cr+PCr,10,0.7,5.929082673205938,0.3914877074098452,0.0001961588719923
122,8,Thalamus,Cr+PCr,10,0.7,6.967350204899733,0.509900645647558,0.0026905293705023
123,9,Thalamus,Cr+PCr,10,0.7,6.14411660713971,0.458680495820655,0.0004553737337488
124,10,Cerebellum,GPC+PCho+Cho,10,0.7,5.266333822727439,0.9927760218663194,0.0043030077905753
125,12,Cerebellum,GPC+PCho+Cho,10,0.7,5.961065699465943,0.741042772093649,0.0020933487970718
126,13,Cerebellum,GPC+PCho+Cho,10,0.7,3.6747215098739727,0.9999999999967122,0.0352801574548802
127,14,Cerebellum,GPC+PCho+Cho,10,0.7,3.1972042863363543,0.999999999785745,0.0432989779322847
128,15,Cerebellum,GPC+PCho+Cho,10,0.7,5.373929140806509,0.5790153359288819,0.0083399602594719
129,16,Cerebellum,GPC+PCho+Cho,10,0.7,5.67151947399991,0.7561051101902431,0.0048407667307892
130,17,Cerebellum,GPC+PCho+Cho,10,0.7,5.065814794111273,0.8066632049251226,0.0073774086609532
131,18,Cerebellum,GPC+PCho+Cho,10,0.7,5.320351233312016,0.9727713045455988,0.0025734788584531
132,1,Thalamus,GPC+PCho+Cho,10,0.7,5.644571981237411,0.6166321370230019,0.0025788334718941
133,2,Thalamus,GPC+PCho+Cho,10,0.7,5.160435918152404,0.6539541516447862,0.0014605238889913
134,3,Thalamus,GPC+PCho+Cho,10,0.7,5.020577706585221,0.6521012391805046,0.0003065251488232
135,4,Thalamus,GPC+PCho+Cho,10,0.7,5.39198456985316,0.5967386410134343,0.0019126359721316
136,5,Thalamus,GPC+PCho+Cho,10,0.7,5.091050169937858,0.4724899560346483,0.0013580187526372
137,6,Thalamus,GPC+PCho+Cho,10,0.7,4.850351420527308,0.4399766584756142,0.0028398085488851
138,7,Thalamus,GPC+PCho+Cho,10,0.7,5.011319017703465,0.5486701908044438,0.0012917368101356
139,8,Thalamus,GPC+PCho+Cho,10,0.7,6.5491363951410735,0.7427027370297514,0.006281580264317
140,9,Thalamus,GPC+PCho+Cho,10,0.7,5.133833551537168,0.4511339452010948,0.000720465512461
141,10,Cerebellum,Glu,10,0.7,5.423812587899562,0.4250592296142149,0.0016582559623545
142,11,Cerebellum,Glu,10,0.7,6.793371103236393,0.4617209944601809,0.0077364142405587
143,12,Cerebellum,Glu,10,0.7,5.134122789658172,0.63421676170812,0.0013392519457573
144,13,Cerebellum,Glu,10,0.7,4.813079149670601,0.7470817577926496,0.0032178179075619
145,14,Cerebellum,Glu,10,0.7,5.003115671092505,0.625940260859039,0.0031170277525456
146,15,Cerebellum,Glu,10,0.7,5.4809900455793485,0.6169689689981903,0.0008707113661407
147,16,Cerebellum,Glu,10,0.7,5.055064411368178,0.6714179031455498,0.004553071781855
148,17,Cerebellum,Glu,10,0.7,5.094462285953248,0.5325345281175992,0.0032411419243141
149,18,Cerebellum,Glu,10,0.7,5.416749098453697,0.6307006233481273,0.0017205881463243
150,1,Thalamus,Glu,10,0.7,6.01974873735487,0.4178095399620178,0.0001624589145146
151,2,Thalamus,Glu,10,0.7,5.507434326041076,0.324068788089692,0.0014802237735998
152,3,Thalamus,Glu,10,0.7,5.219009963979046,0.2886855524785104,0.0006682493489596
153,4,Thalamus,Glu,10,0.7,6.162478318091595,0.2650943873876047,0.0010329864969742
154,5,Thalamus,Glu,10,0.7,5.615428374926259,0.2719603615742325,0.0008432352757693
155,6,Thalamus,Glu,10,0.7,5.637884308544896,0.3884562094452272,0.001677325163118
156,7,Thalamus,Glu,10,0.7,6.120528868482073,0.3253911050543315,0.0002539620752985
157,8,Thalamus,Glu,10,0.7,7.608307045225293,0.1927230976703827,0.0013025797564787
158,9,Thalamus,Glu,10,0.7,7.579913589088856,0.2685777464758171,0.0009689838529675
