PupsID,Region,Age,Metabolite,bvalue,Attenuation
4,Thalamus,10,Glu,3.035,0.676384839650146
4,Thalamus,10,Glu,6,0.475218658892128
4,Thalamus,10,Glu,10,0.364431486880466
4,Thalamus,10,Glu,20,0.273177842565598
4,Thalamus,10,Glu,30,0.171428571428571
13,Cerebellum,10,Glu,0.035,1
13,Cerebellum,10,Glu,3.035,0.921397379912664
13,Cerebellum,10,Glu,6,0.668122270742358
13,Cerebellum,10,Glu,10,0.62882096069869
13,Cerebellum,10,Glu,20,0.377292576419214
13,Cerebellum,10,Glu,30,0.265938864628821
5,Thalamus,10,Glu,0.035,1
5,Thalamus,10,Glu,3.035,0.701799485861183
5,Thalamus,10,Glu,6,0.511568123393316
5,Thalamus,10,Glu,10,0.401028277634961
5,Thalamus,10,Glu,20,0.247043701799486
5,Thalamus,10,Glu,30,0.20745501285347
14,Cerebellum,10,Glu,0.035,1
14,Cerebellum,10,Glu,3.035,0.815789473684211
14,Cerebellum,10,Glu,6,0.600877192982456
14,Cerebellum,10,Glu,10,0.535087719298246
14,Cerebellum,10,Glu,20,0.423245614035088
14,Cerebellum,10,Glu,30,0.238157894736842
6,Thalamus,10,Glu,0.035,1
6,Thalamus,10,Glu,3.035,0.70926517571885
6,Thalamus,10,Glu,6,0.520766773162939
6,Thalamus,10,Glu,10,0.440894568690096
6,Thalamus,10,Glu,20,0.260063897763578
6,Thalamus,10,Glu,30,0.189137380191693
15,Cerebellum,10,Glu,0.035,1
15,Cerebellum,10,Glu,3.035,0.774086378737541
15,Cerebellum,10,Glu,6,0.624584717607973
15,Cerebellum,10,Glu,10,0.435215946843854
15,Cerebellum,10,Glu,20,0.327906976744186
15,Cerebellum,10,Glu,30,0.235880398671096
7,Thalamus,10,Glu,0.035,1
7,Thalamus,10,Glu,3.035,0.689102564102564
7,Thalamus,10,Glu,6,0.5
7,Thalamus,10,Glu,10,0.384615384615385
7,Thalamus,10,Glu,20,0.263461538461538
7,Thalamus,10,Glu,30,0.182692307692308
16,Cerebellum,10,Glu,0.035,1
16,Cerebellum,10,Glu,3.035,0.945652173913043
16,Cerebellum,10,Glu,6,0.635869565217391
16,Cerebellum,10,Glu,10,0.536413043478261
16,Cerebellum,10,Glu,20,0.323369565217391
16,Cerebellum,10,Glu,30,0.261413043478261
8,Thalamus,10,Glu,0.035,1
8,Thalamus,10,Glu,3.035,0.669387755102041
8,Thalamus,10,Glu,6,0.461224489795918
8,Thalamus,10,Glu,10,0.320408163265306
8,Thalamus,10,Glu,20,0.208163265306122
8,Thalamus,10,Glu,30,0.103265306122449
17,Cerebellum,10,Glu,0.035,1
17,Cerebellum,10,Glu,3.035,0.700892857142857
17,Cerebellum,10,Glu,6,0.625
17,Cerebellum,10,Glu,10,0.553571428571429
17,Cerebellum,10,Glu,20,0.312946428571429
17,Cerebellum,10,Glu,30,0.252232142857143
9,Thalamus,10,Glu,0.035,1
9,Thalamus,10,Glu,3.035,0.606153846153846
9,Thalamus,10,Glu,6,0.455384615384615
9,Thalamus,10,Glu,10,0.353846153846154
9,Thalamus,10,Glu,20,0.187076923076923
9,Thalamus,10,Glu,30,0.229538461538462
18,Cerebellum,10,Glu,0.035,1
18,Cerebellum,10,Glu,3.035,0.692982456140351
18,Cerebellum,10,Glu,6,0.583333333333333
18,Cerebellum,10,Glu,10,0.5
18,Cerebellum,10,Glu,20,0.354385964912281
18,Cerebellum,10,Glu,30,0.243859649122807
1,Thalamus,10,Ins,0.035,1
1,Thalamus,10,Ins,3.035,0.594707520891365
1,Thalamus,10,Ins,6,0.47075208913649
1,Thalamus,10,Ins,10,0.275766016713092
1,Thalamus,10,Ins,20,0.0701949860724234
1,Thalamus,10,Ins,30,0.172701949860724
10,Cerebellum,10,Ins,0.035,1
10,Cerebellum,10,Ins,3.035,0.651351351351351
10,Cerebellum,10,Ins,6,0.602702702702703
10,Cerebellum,10,Ins,10,0.253153153153153
10,Cerebellum,10,Ins,20,0.192792792792793
10,Cerebellum,10,Ins,30,0.0927927927927928
2,Thalamus,10,Ins,0.035,1
2,Thalamus,10,Ins,3.035,1.05225225225225
2,Thalamus,10,Ins,6,0.65045045045045
2,Thalamus,10,Ins,10,0.428828828828829
2,Thalamus,10,Ins,20,0
2,Thalamus,10,Ins,30,0.0897297297297297
11,Cerebellum,10,Ins,0.035,1
11,Cerebellum,10,Ins,3.035,0.842720510095643
11,Cerebellum,10,Ins,6,0.443145589798087
11,Cerebellum,10,Ins,10,0.297555791710946
11,Cerebellum,10,Ins,20,0.526036131774708
11,Cerebellum,10,Ins,30,0.177470775770457
3,Thalamus,10,Ins,0.035,1
3,Thalamus,10,Ins,3.035,0.771889400921659
3,Thalamus,10,Ins,6,0.440092165898617
3,Thalamus,10,Ins,10,0.352534562211982
3,Thalamus,10,Ins,20,0.188940092165899
3,Thalamus,10,Ins,30,0.069815668202765
12,Cerebellum,10,Ins,0.035,1
12,Cerebellum,10,Ins,3.035,0.712605042016807
12,Cerebellum,10,Ins,6,0.511764705882353
12,Cerebellum,10,Ins,10,0.416806722689076
12,Cerebellum,10,Ins,20,0.242016806722689
12,Cerebellum,10,Ins,30,0.100840336134454
4,Thalamus,10,Ins,0.035,1
4,Thalamus,10,Ins,3.035,0.829689298043728
4,Thalamus,10,Ins,6,0.425776754890679
4,Thalamus,10,Ins,10,0.345224395857307
4,Thalamus,10,Ins,20,0.00407433831990794
4,Thalamus,10,Ins,30,0
13,Cerebellum,10,Ins,0.035,1
13,Cerebellum,10,Ins,3.035,0.682517482517483
13,Cerebellum,10,Ins,6,0.299300699300699
13,Cerebellum,10,Ins,10,0.285314685314685
13,Cerebellum,10,Ins,20,0.132167832167832
13,Cerebellum,10,Ins,30,0
5,Thalamus,10,Ins,0.035,1
5,Thalamus,10,Ins,3.035,0.632281553398058
5,Thalamus,10,Ins,6,0.570388349514563
5,Thalamus,10,Ins,10,0.307038834951456
5,Thalamus,10,Ins,20,0
5,Thalamus,10,Ins,30,0
14,Cerebellum,10,Ins,0.035,1
14,Cerebellum,10,Ins,3.035,1.0140056022409
14,Cerebellum,10,Ins,6,0.817927170868347
14,Cerebellum,10,Ins,10,0.761904761904762
14,Cerebellum,10,Ins,20,0.226050420168067
14,Cerebellum,10,Ins,30,0
6,Thalamus,10,Ins,0.035,1
6,Thalamus,10,Ins,3.035,1.25510204081633
6,Thalamus,10,Ins,6,0.781632653061225
6,Thalamus,10,Ins,10,0.436734693877551
6,Thalamus,10,Ins,20,0.0548979591836735
6,Thalamus,10,Ins,30,0
15,Cerebellum,10,Ins,0.035,1
15,Cerebellum,10,Ins,3.035,0.782312925170068
15,Cerebellum,10,Ins,6,0.440816326530612
15,Cerebellum,10,Ins,10,0.631292517006803
15,Cerebellum,10,Ins,20,0.115374149659864
15,Cerebellum,10,Ins,30,0.0443537414965986
7,Thalamus,10,Ins,0.035,1
7,Thalamus,10,Ins,3.035,0.885989010989011
7,Thalamus,10,Ins,6,0.616758241758242
7,Thalamus,10,Ins,10,0.342032967032967
7,Thalamus,10,Ins,20,0
7,Thalamus,10,Ins,30,0.17032967032967
16,Cerebellum,10,Ins,0.035,1
16,Cerebellum,10,Ins,3.035,0.742230347349177
16,Cerebellum,10,Ins,6,0.645338208409506
16,Cerebellum,10,Ins,10,0
16,Cerebellum,10,Ins,20,0
16,Cerebellum,10,Ins,30,0
8,Thalamus,10,Ins,0.035,1
8,Thalamus,10,Ins,3.035,0.799168975069252
8,Thalamus,10,Ins,6,0.313019390581717
8,Thalamus,10,Ins,10,0
8,Thalamus,10,Ins,20,0
8,Thalamus,10,Ins,30,0
17,Cerebellum,10,Ins,0.035,1
17,Cerebellum,10,Ins,3.035,0.670786516853933
17,Cerebellum,10,Ins,6,0.812359550561798
17,Cerebellum,10,Ins,10,0.235955056179775
17,Cerebellum,10,Ins,20,0.0155056179775281
17,Cerebellum,10,Ins,30,0.0426966292134831
9,Thalamus,10,Ins,0.035,1
9,Thalamus,10,Ins,3.035,1.12410841654779
9,Thalamus,10,Ins,6,0.459343794579173
9,Thalamus,10,Ins,10,0.343794579172611
9,Thalamus,10,Ins,20,0.0747503566333809
9,Thalamus,10,Ins,30,0.089586305278174
18,Cerebellum,10,Ins,0.035,1
18,Cerebellum,10,Ins,3.035,0.58352144469526
18,Cerebellum,10,Ins,6,0.505643340857788
18,Cerebellum,10,Ins,10,0.204288939051919
18,Cerebellum,10,Ins,20,0
18,Cerebellum,10,Ins,30,0
1,Thalamus,10,Tau,0.035,1
1,Thalamus,10,Tau,3.035,0.612419700214133
1,Thalamus,10,Tau,6,0.468950749464668
1,Thalamus,10,Tau,10,0.366167023554604
1,Thalamus,10,Tau,20,0.244111349036403
1,Thalamus,10,Tau,30,0.185224839400428
10,Cerebellum,10,Tau,0.035,1
10,Cerebellum,10,Tau,3.035,0.616632860040568
10,Cerebellum,10,Tau,6,0.430020283975659
10,Cerebellum,10,Tau,10,0.373225152129817
10,Cerebellum,10,Tau,20,0.255578093306288
10,Cerebellum,10,Tau,30,0.183367139959432
2,Thalamus,10,Tau,0.035,1
2,Thalamus,10,Tau,3.035,0.619521912350598
2,Thalamus,10,Tau,6,0.474103585657371
2,Thalamus,10,Tau,10,0.348605577689243
2,Thalamus,10,Tau,20,0.237051792828685
2,Thalamus,10,Tau,30,0.175498007968127
11,Cerebellum,10,Tau,0.035,1
11,Cerebellum,10,Tau,3.035,0.67688679245283
11,Cerebellum,10,Tau,6,0.488207547169811
11,Cerebellum,10,Tau,10,0.327830188679245
11,Cerebellum,10,Tau,20,0.245283018867925
11,Cerebellum,10,Tau,30,0.167688679245283
3,Thalamus,10,Tau,0.035,1
3,Thalamus,10,Tau,3.035,0.661538461538462
3,Thalamus,10,Tau,6,0.478632478632479
3,Thalamus,10,Tau,10,0.372649572649573
3,Thalamus,10,Tau,20,0.252991452991453
3,Thalamus,10,Tau,30,0.188034188034188
12,Cerebellum,10,Tau,0.035,1
12,Cerebellum,10,Tau,3.035,0.72
12,Cerebellum,10,Tau,6,0.546
12,Cerebellum,10,Tau,10,0.416
12,Cerebellum,10,Tau,20,0.292
12,Cerebellum,10,Tau,30,0.1832
4,Thalamus,10,Tau,0.035,1
4,Thalamus,10,Tau,3.035,0.642066420664207
4,Thalamus,10,Tau,6,0.461254612546125
4,Thalamus,10,Tau,10,0.348708487084871
4,Thalamus,10,Tau,20,0.245387453874539
4,Thalamus,10,Tau,30,0.195571955719557
13,Cerebellum,10,Tau,0.035,1
13,Cerebellum,10,Tau,3.035,0.641544117647059
13,Cerebellum,10,Tau,6,0.485294117647059
13,Cerebellum,10,Tau,10,0.387867647058824
13,Cerebellum,10,Tau,20,0.242647058823529
13,Cerebellum,10,Tau,30,0.167647058823529
5,Thalamus,10,Tau,0.035,1
5,Thalamus,10,Tau,3.035,0.614601018675722
5,Thalamus,10,Tau,6,0.458404074702886
5,Thalamus,10,Tau,10,0.361629881154499
5,Thalamus,10,Tau,20,0.235993208828523
5,Thalamus,10,Tau,30,0.179966044142615
14,Cerebellum,10,Tau,0.035,1
14,Cerebellum,10,Tau,3.035,0.864583333333333
14,Cerebellum,10,Tau,6,0.875
14,Cerebellum,10,Tau,10,0.640625
14,Cerebellum,10,Tau,20,0.4515625
14,Cerebellum,10,Tau,30,0.256770833333333
6,Thalamus,10,Tau,0.035,1
6,Thalamus,10,Tau,3.035,0.642468239564428
6,Thalamus,10,Tau,6,0.479128856624319
6,Thalamus,10,Tau,10,0.372050816696915
6,Thalamus,10,Tau,20,0.245009074410163
6,Thalamus,10,Tau,30,0.185117967332123
15,Cerebellum,10,Tau,0.035,1
15,Cerebellum,10,Tau,3.035,0.727272727272727
15,Cerebellum,10,Tau,6,0.563636363636364
15,Cerebellum,10,Tau,10,0.504545454545455
15,Cerebellum,10,Tau,20,0.327272727272727
15,Cerebellum,10,Tau,30,0.277272727272727
7,Thalamus,10,Tau,0.035,1
7,Thalamus,10,Tau,3.035,0.633628318584071
7,Thalamus,10,Tau,6,0.479646017699115
7,Thalamus,10,Tau,10,0.352212389380531
7,Thalamus,10,Tau,20,0.231858407079646
7,Thalamus,10,Tau,30,0.187610619469027
16,Cerebellum,10,Tau,0.035,1
16,Cerebellum,10,Tau,3.035,0.740350877192982
16,Cerebellum,10,Tau,6,0.491228070175439
16,Cerebellum,10,Tau,10,0.435087719298246
16,Cerebellum,10,Tau,20,0.227719298245614
16,Cerebellum,10,Tau,30,0.171228070175439
8,Thalamus,10,Tau,0.035,1
8,Thalamus,10,Tau,3.035,0.648526077097506
8,Thalamus,10,Tau,6,0.437641723356009
8,Thalamus,10,Tau,10,0.335600907029478
8,Thalamus,10,Tau,20,0.186621315192744
8,Thalamus,10,Tau,30,0.105215419501134
17,Cerebellum,10,Tau,0.035,1
17,Cerebellum,10,Tau,3.035,0.640625
17,Cerebellum,10,Tau,6,0.5625
17,Cerebellum,10,Tau,10,0.411458333333333
17,Cerebellum,10,Tau,20,0.28125
17,Cerebellum,10,Tau,30,0.215104166666667
9,Thalamus,10,Tau,0.035,1
9,Thalamus,10,Tau,3.035,0.647969052224371
9,Thalamus,10,Tau,6,0.485493230174081
9,Thalamus,10,Tau,10,0.375241779497099
9,Thalamus,10,Tau,20,0.243713733075435
9,Thalamus,10,Tau,30,0.188974854932302
18,Cerebellum,10,Tau,0.035,1
18,Cerebellum,10,Tau,3.035,0.70959595959596
18,Cerebellum,10,Tau,6,0.553030303030303
18,Cerebellum,10,Tau,10,0.419191919191919
18,Cerebellum,10,Tau,20,0.29040404040404
18,Cerebellum,10,Tau,30,0.177020202020202
1,Thalamus,15,NAA+NAAG,0.035,1
1,Thalamus,15,NAA+NAAG,3.035,0.674418604651163
1,Thalamus,15,NAA+NAAG,6,0.553488372093023
1,Thalamus,15,NAA+NAAG,10,0.411627906976744
1,Thalamus,15,NAA+NAAG,20,0.3
1,Thalamus,15,NAA+NAAG,30,0.204883720930233
10,Cerebellum,15,NAA+NAAG,0.035,1
10,Cerebellum,15,NAA+NAAG,3.035,0.754716981132076
10,Cerebellum,15,NAA+NAAG,6,0.591194968553459
10,Cerebellum,15,NAA+NAAG,10,0.484276729559748
10,Cerebellum,15,NAA+NAAG,20,0.367924528301887
10,Cerebellum,15,NAA+NAAG,30,0.24748427672956
2,Thalamus,15,NAA+NAAG,0.035,1
2,Thalamus,15,NAA+NAAG,3.035,0.737044145873321
2,Thalamus,15,NAA+NAAG,6,0.619961612284069
2,Thalamus,15,NAA+NAAG,10,0.472168905950096
2,Thalamus,15,NAA+NAAG,20,0.341650671785029
2,Thalamus,15,NAA+NAAG,30,0.289827255278311
11,Cerebellum,15,NAA+NAAG,0.035,1
11,Cerebellum,15,NAA+NAAG,3.035,0.756838905775076
11,Cerebellum,15,NAA+NAAG,6,0.562310030395137
11,Cerebellum,15,NAA+NAAG,10,0.498480243161094
11,Cerebellum,15,NAA+NAAG,20,0.278115501519757
11,Cerebellum,15,NAA+NAAG,30,0.248328267477204
3,Thalamus,15,NAA+NAAG,0.035,1
3,Thalamus,15,NAA+NAAG,3.035,0.736111111111111
3,Thalamus,15,NAA+NAAG,6,0.589285714285714
3,Thalamus,15,NAA+NAAG,10,0.482142857142857
3,Thalamus,15,NAA+NAAG,20,0.333333333333333
3,Thalamus,15,NAA+NAAG,30,0.28968253968254
12,Cerebellum,15,NAA+NAAG,0.035,1
12,Cerebellum,15,NAA+NAAG,3.035,0.736051502145923
12,Cerebellum,15,NAA+NAAG,6,0.613733905579399
12,Cerebellum,15,NAA+NAAG,10,0.497854077253219
12,Cerebellum,15,NAA+NAAG,20,0.373390557939914
12,Cerebellum,15,NAA+NAAG,30,0.296137339055794
4,Thalamus,15,NAA+NAAG,0.035,1
4,Thalamus,15,NAA+NAAG,3.035,0.706114398422091
4,Thalamus,15,NAA+NAAG,6,0.55818540433925
4,Thalamus,15,NAA+NAAG,10,0.441814595660749
4,Thalamus,15,NAA+NAAG,20,0.303747534516765
4,Thalamus,15,NAA+NAAG,30,0.242603550295858
13,Cerebellum,15,NAA+NAAG,0.035,1
13,Cerebellum,15,NAA+NAAG,3.035,0.771812080536913
13,Cerebellum,15,NAA+NAAG,6,0.63758389261745
13,Cerebellum,15,NAA+NAAG,10,0.532438478747204
13,Cerebellum,15,NAA+NAAG,20,0.353467561521253
13,Cerebellum,15,NAA+NAAG,30,0.268456375838926
5,Thalamus,15,NAA+NAAG,0.035,1
5,Thalamus,15,NAA+NAAG,3.035,0.717255717255717
5,Thalamus,15,NAA+NAAG,6,0.557172557172557
5,Thalamus,15,NAA+NAAG,10,0.453222453222453
5,Thalamus,15,NAA+NAAG,20,0.322245322245322
5,Thalamus,15,NAA+NAAG,30,0.272349272349272
14,Cerebellum,15,NAA+NAAG,0.035,1
14,Cerebellum,15,NAA+NAAG,3.035,0.706030150753769
14,Cerebellum,15,NAA+NAAG,6,0.600502512562814
14,Cerebellum,15,NAA+NAAG,10,0.50251256281407
14,Cerebellum,15,NAA+NAAG,20,0.371859296482412
14,Cerebellum,15,NAA+NAAG,30,0.28643216080402
6,Thalamus,15,NAA+NAAG,0.035,1
6,Thalamus,15,NAA+NAAG,3.035,0.720430107526882
6,Thalamus,15,NAA+NAAG,6,0.566308243727599
6,Thalamus,15,NAA+NAAG,10,0.46415770609319
6,Thalamus,15,NAA+NAAG,20,0.345878136200717
6,Thalamus,15,NAA+NAAG,30,0.265232974910394
15,Cerebellum,15,NAA+NAAG,0.035,1
15,Cerebellum,15,NAA+NAAG,3.035,0.821339950372208
15,Cerebellum,15,NAA+NAAG,6,0.714640198511166
15,Cerebellum,15,NAA+NAAG,10,0.568238213399504
15,Cerebellum,15,NAA+NAAG,20,0.409429280397022
15,Cerebellum,15,NAA+NAAG,30,0.337468982630273
7,Thalamus,15,NAA+NAAG,0.035,1
7,Thalamus,15,NAA+NAAG,3.035,0.743801652892562
7,Thalamus,15,NAA+NAAG,6,0.582644628099174
7,Thalamus,15,NAA+NAAG,10,0.456611570247934
7,Thalamus,15,NAA+NAAG,20,0.318181818181818
7,Thalamus,15,NAA+NAAG,30,0.283057851239669
16,Cerebellum,15,NAA+NAAG,0.035,1
16,Cerebellum,15,NAA+NAAG,3.035,0.753246753246753
16,Cerebellum,15,NAA+NAAG,6,0.636363636363636
16,Cerebellum,15,NAA+NAAG,10,0.493506493506494
16,Cerebellum,15,NAA+NAAG,20,0.342857142857143
16,Cerebellum,15,NAA+NAAG,30,0.288311688311688
8,Thalamus,15,NAA+NAAG,0.035,1
8,Thalamus,15,NAA+NAAG,3.035,0.725321888412017
8,Thalamus,15,NAA+NAAG,6,0.527896995708155
8,Thalamus,15,NAA+NAAG,10,0.457081545064378
8,Thalamus,15,NAA+NAAG,20,0.336909871244635
8,Thalamus,15,NAA+NAAG,30,0.257510729613734
17,Cerebellum,15,NAA+NAAG,0.035,1
17,Cerebellum,15,NAA+NAAG,3.035,0.629032258064516
17,Cerebellum,15,NAA+NAAG,6,0.567204301075269
17,Cerebellum,15,NAA+NAAG,10,0.483870967741935
17,Cerebellum,15,NAA+NAAG,20,0.349462365591398
17,Cerebellum,15,NAA+NAAG,30,0.271505376344086
9,Thalamus,15,NAA+NAAG,0.035,1
9,Thalamus,15,NAA+NAAG,3.035,0.713942307692308
9,Thalamus,15,NAA+NAAG,6,0.569711538461538
9,Thalamus,15,NAA+NAAG,10,0.442307692307692
9,Thalamus,15,NAA+NAAG,20,0.314903846153846
9,Thalamus,15,NAA+NAAG,30,0.247596153846154
18,Cerebellum,15,NAA+NAAG,0.035,1
18,Cerebellum,15,NAA+NAAG,3.035,0.76
18,Cerebellum,15,NAA+NAAG,6,0.625
18,Cerebellum,15,NAA+NAAG,10,0.4825
18,Cerebellum,15,NAA+NAAG,20,0.3575
18,Cerebellum,15,NAA+NAAG,30,0.2725
1,Thalamus,15,Cr+PCr,0.035,1
1,Thalamus,15,Cr+PCr,3.035,0.683257918552036
1,Thalamus,15,Cr+PCr,6,0.531674208144796
1,Thalamus,15,Cr+PCr,10,0.420814479638009
1,Thalamus,15,Cr+PCr,20,0.253393665158371
1,Thalamus,15,Cr+PCr,30,0.18393665158371
10,Cerebellum,15,Cr+PCr,0.035,1
10,Cerebellum,15,Cr+PCr,3.035,0.757774140752864
10,Cerebellum,15,Cr+PCr,6,0.615384615384615
10,Cerebellum,15,Cr+PCr,10,0.446808510638298
10,Cerebellum,15,Cr+PCr,20,0.340425531914894
10,Cerebellum,15,Cr+PCr,30,0.253682487725041
2,Thalamus,15,Cr+PCr,0.035,1
2,Thalamus,15,Cr+PCr,3.035,0.721915285451197
2,Thalamus,15,Cr+PCr,6,0.561694290976059
2,Thalamus,15,Cr+PCr,10,0.412523020257827
2,Thalamus,15,Cr+PCr,20,0.261510128913444
2,Thalamus,15,Cr+PCr,30,0.213627992633518
11,Cerebellum,15,Cr+PCr,0.035,1
11,Cerebellum,15,Cr+PCr,3.035,0.810509554140127
11,Cerebellum,15,Cr+PCr,6,0.57484076433121
11,Cerebellum,15,Cr+PCr,10,0.468152866242038
11,Cerebellum,15,Cr+PCr,20,0.331210191082803
11,Cerebellum,15,Cr+PCr,30,0.173566878980892
3,Thalamus,15,Cr+PCr,0.035,1
3,Thalamus,15,Cr+PCr,3.035,0.681132075471698
3,Thalamus,15,Cr+PCr,6,0.524528301886792
3,Thalamus,15,Cr+PCr,10,0.409433962264151
3,Thalamus,15,Cr+PCr,20,0.262264150943396
3,Thalamus,15,Cr+PCr,30,0.20377358490566
12,Cerebellum,15,Cr+PCr,0.035,1
12,Cerebellum,15,Cr+PCr,3.035,0.737024221453287
12,Cerebellum,15,Cr+PCr,6,0.61361014994233
12,Cerebellum,15,Cr+PCr,10,0.493656286043829
12,Cerebellum,15,Cr+PCr,20,0.331026528258362
12,Cerebellum,15,Cr+PCr,30,0.257208765859285
4,Thalamus,15,Cr+PCr,0.035,1
4,Thalamus,15,Cr+PCr,3.035,0.703065134099617
4,Thalamus,15,Cr+PCr,6,0.544061302681992
4,Thalamus,15,Cr+PCr,10,0.42911877394636
4,Thalamus,15,Cr+PCr,20,0.256704980842912
4,Thalamus,15,Cr+PCr,30,0.222222222222222
13,Cerebellum,15,Cr+PCr,0.035,1
13,Cerebellum,15,Cr+PCr,3.035,0.758420441347271
13,Cerebellum,15,Cr+PCr,6,0.642276422764228
13,Cerebellum,15,Cr+PCr,10,0.51219512195122
13,Cerebellum,15,Cr+PCr,20,0.333333333333333
13,Cerebellum,15,Cr+PCr,30,0.247386759581882
5,Thalamus,15,Cr+PCr,0.035,1
5,Thalamus,15,Cr+PCr,3.035,0.720430107526882
5,Thalamus,15,Cr+PCr,6,0.565591397849462
5,Thalamus,15,Cr+PCr,10,0.445161290322581
5,Thalamus,15,Cr+PCr,20,0.288172043010753
5,Thalamus,15,Cr+PCr,30,0.21505376344086
14,Cerebellum,15,Cr+PCr,0.035,1
14,Cerebellum,15,Cr+PCr,3.035,0.746268656716418
14,Cerebellum,15,Cr+PCr,6,0.615671641791045
14,Cerebellum,15,Cr+PCr,10,0.478855721393035
14,Cerebellum,15,Cr+PCr,20,0.327114427860696
14,Cerebellum,15,Cr+PCr,30,0.228855721393035
6,Thalamus,15,Cr+PCr,0.035,1
6,Thalamus,15,Cr+PCr,3.035,0.704225352112676
6,Thalamus,15,Cr+PCr,6,0.531187122736419
6,Thalamus,15,Cr+PCr,10,0.432595573440644
6,Thalamus,15,Cr+PCr,20,0.269617706237425
6,Thalamus,15,Cr+PCr,30,0.211267605633803
15,Cerebellum,15,Cr+PCr,0.035,1
15,Cerebellum,15,Cr+PCr,3.035,0.766190998902305
15,Cerebellum,15,Cr+PCr,6,0.624588364434687
15,Cerebellum,15,Cr+PCr,10,0.513721185510428
15,Cerebellum,15,Cr+PCr,20,0.361141602634468
15,Cerebellum,15,Cr+PCr,30,0.270032930845225
7,Thalamus,15,Cr+PCr,0.035,1
7,Thalamus,15,Cr+PCr,3.035,0.689161554192229
7,Thalamus,15,Cr+PCr,6,0.525562372188139
7,Thalamus,15,Cr+PCr,10,0.415132924335378
7,Thalamus,15,Cr+PCr,20,0.274028629856851
7,Thalamus,15,Cr+PCr,30,0.196319018404908
16,Cerebellum,15,Cr+PCr,0.035,1
16,Cerebellum,15,Cr+PCr,3.035,0.766584766584767
16,Cerebellum,15,Cr+PCr,6,0.599508599508599
16,Cerebellum,15,Cr+PCr,10,0.491400491400491
16,Cerebellum,15,Cr+PCr,20,0.325552825552826
16,Cerebellum,15,Cr+PCr,30,0.249385749385749
8,Thalamus,15,Cr+PCr,0.035,1
8,Thalamus,15,Cr+PCr,3.035,0.687927107061503
8,Thalamus,15,Cr+PCr,6,0.530751708428246
8,Thalamus,15,Cr+PCr,10,0.414578587699317
8,Thalamus,15,Cr+PCr,20,0.275626423690205
8,Thalamus,15,Cr+PCr,30,0.207289293849658
17,Cerebellum,15,Cr+PCr,0.035,1
17,Cerebellum,15,Cr+PCr,3.035,0.650618982118294
17,Cerebellum,15,Cr+PCr,6,0.624484181568088
17,Cerebellum,15,Cr+PCr,10,0.526822558459422
17,Cerebellum,15,Cr+PCr,20,0.382393397524072
17,Cerebellum,15,Cr+PCr,30,0.292984869325997
9,Thalamus,15,Cr+PCr,0.035,1
9,Thalamus,15,Cr+PCr,3.035,0.686915887850467
9,Thalamus,15,Cr+PCr,6,0.551401869158878
9,Thalamus,15,Cr+PCr,10,0.422897196261682
9,Thalamus,15,Cr+PCr,20,0.245327102803738
9,Thalamus,15,Cr+PCr,30,0.211682242990654
18,Cerebellum,15,Cr+PCr,0.035,1
18,Cerebellum,15,Cr+PCr,3.035,0.770956316410862
18,Cerebellum,15,Cr+PCr,6,0.625737898465171
18,Cerebellum,15,Cr+PCr,10,0.511216056670602
18,Cerebellum,15,Cr+PCr,20,0.336481700118064
18,Cerebellum,15,Cr+PCr,30,0.256198347107438
1,Thalamus,15,GPC+PCho+Cho,0.035,1
1,Thalamus,15,GPC+PCho+Cho,3.035,0.886198547215496
1,Thalamus,15,GPC+PCho+Cho,6,0.661016949152542
1,Thalamus,15,GPC+PCho+Cho,10,0.542372881355932
1,Thalamus,15,GPC+PCho+Cho,20,0.357142857142857
1,Thalamus,15,GPC+PCho+Cho,30,0.225181598062954
10,Cerebellum,15,GPC+PCho+Cho,0.035,1
10,Cerebellum,15,GPC+PCho+Cho,3.035,0.701754385964912
10,Cerebellum,15,GPC+PCho+Cho,6,0.590350877192982
10,Cerebellum,15,GPC+PCho+Cho,10,0.382456140350877
10,Cerebellum,15,GPC+PCho+Cho,20,0.302631578947368
10,Cerebellum,15,GPC+PCho+Cho,30,0.183333333333333
2,Thalamus,15,GPC+PCho+Cho,0.035,1
2,Thalamus,15,GPC+PCho+Cho,3.035,0.804413239719157
2,Thalamus,15,GPC+PCho+Cho,6,0.663991975927783
2,Thalamus,15,GPC+PCho+Cho,10,0.554663991975928
2,Thalamus,15,GPC+PCho+Cho,20,0.40320962888666
2,Thalamus,15,GPC+PCho+Cho,30,0.297893681043129
11,Cerebellum,15,GPC+PCho+Cho,0.035,1
11,Cerebellum,15,GPC+PCho+Cho,3.035,0.802654867256637
11,Cerebellum,15,GPC+PCho+Cho,6,0.511504424778761
11,Cerebellum,15,GPC+PCho+Cho,10,0.430088495575221
11,Cerebellum,15,GPC+PCho+Cho,20,0.264601769911504
11,Cerebellum,15,GPC+PCho+Cho,30,0.19646017699115
3,Thalamus,15,GPC+PCho+Cho,0.035,1
3,Thalamus,15,GPC+PCho+Cho,3.035,0.867749419953596
3,Thalamus,15,GPC+PCho+Cho,6,0.68445475638051
3,Thalamus,15,GPC+PCho+Cho,10,0.612529002320186
3,Thalamus,15,GPC+PCho+Cho,20,0.422273781902552
3,Thalamus,15,GPC+PCho+Cho,30,0.346867749419954
12,Cerebellum,15,GPC+PCho+Cho,0.035,1
