PupId,Region,Age,Metabolite,MixTime,ADC,ADCcorr
9,Thalamus,10,Ins,1000,0.113562536597259,0.113562536597259
18,Cerebellum,10,Ins,100,0.124529966525905,0.124529966525905
18,Cerebellum,10,Ins,500,-0.00224972732497611,0
18,Cerebellum,10,Ins,750,0.14791576489306,0.14791576489306
18,Cerebellum,10,Ins,1000,-0.0287826756827413,0
1,Thalamus,10,Tau,100,0.161807975561013,0.161807975561013
1,Thalamus,10,Tau,500,0.119295443708343,0.119295443708343
1,Thalamus,10,Tau,750,0.119648364157757,0.119648364157757
1,Thalamus,10,Tau,1000,0.113225789190054,0.113225789190054
10,Cerebellum,10,Tau,100,0.172083857683996,0.172083857683996
10,Cerebellum,10,Tau,500,0.056179805759786,0.056179805759786
10,Cerebellum,10,Tau,750,0.096671931932667,0.096671931932667
10,Cerebellum,10,Tau,1000,0.0761157930630789,0.0761157930630789
2,Thalamus,10,Tau,100,0.153351099464189,0.153351099464189
2,Thalamus,10,Tau,500,0.125144273669763,0.125144273669763
2,Thalamus,10,Tau,750,0.132071449445338,0.132071449445338
2,Thalamus,10,Tau,1000,0.107709607149176,0.107709607149176
11,Cerebellum,10,Tau,100,0.133047286157779,0
11,Cerebellum,10,Tau,500,0.0670727302284147,0
11,Cerebellum,10,Tau,750,NaN,0
11,Cerebellum,10,Tau,1000,NaN,0
3,Thalamus,10,Tau,100,0.13155139733465,0.13155139733465
3,Thalamus,10,Tau,500,0.131838259084999,0.131838259084999
3,Thalamus,10,Tau,750,0.105619187195237,0.105619187195237
3,Thalamus,10,Tau,1000,0.120569375917021,0.120569375917021
12,Cerebellum,10,Tau,100,0.140307122114952,0.140307122114952
12,Cerebellum,10,Tau,500,0.0673422092910957,0.0673422092910957
12,Cerebellum,10,Tau,750,0.0664964534721067,0.0664964534721067
12,Cerebellum,10,Tau,1000,0.0596144308058766,0.0596144308058766
4,Thalamus,10,Tau,100,0.150105224757839,0.150105224757839
4,Thalamus,10,Tau,500,0.12686568051005,0.12686568051005
4,Thalamus,10,Tau,750,0.115016614869751,0.115016614869751
4,Thalamus,10,Tau,1000,0.145496001373386,0.145496001373386
13,Cerebellum,10,Tau,100,0.139951281853421,0.139951281853421
13,Cerebellum,10,Tau,500,0.0946662756784948,0.0946662756784948
13,Cerebellum,10,Tau,750,0.0955097781906575,0.0955097781906575
13,Cerebellum,10,Tau,1000,0.0588188124471855,0.0588188124471855
5,Thalamus,10,Tau,100,0.169082600806036,0.169082600806036
5,Thalamus,10,Tau,500,0.126842053253637,0.126842053253637
5,Thalamus,10,Tau,750,0.119502708340131,0.119502708340131
5,Thalamus,10,Tau,1000,0.12305162801719,0.12305162801719
14,Cerebellum,10,Tau,100,0.160370908815826,0.160370908815826
14,Cerebellum,10,Tau,500,0.109371880676757,0.109371880676757
14,Cerebellum,10,Tau,750,0.120337781845777,0.120337781845777
14,Cerebellum,10,Tau,1000,0.0705497239628249,0.0705497239628249
6,Thalamus,10,Tau,100,0.143739201403526,0.143739201403526
6,Thalamus,10,Tau,500,0.120659998722808,0.120659998722808
6,Thalamus,10,Tau,750,0.117562300920259,0.117562300920259
6,Thalamus,10,Tau,1000,0.13627548527029,0.13627548527029
15,Cerebellum,10,Tau,100,0.106151243706178,0.106151243706178
15,Cerebellum,10,Tau,500,0.0647186714803192,0.0647186714803192
15,Cerebellum,10,Tau,750,0.0622719821272647,0.0622719821272647
15,Cerebellum,10,Tau,1000,0.0740126560021534,0.0740126560021534
7,Thalamus,10,Tau,100,0.151465243859915,0.151465243859915
7,Thalamus,10,Tau,500,0.126672814149,0.126672814149
7,Thalamus,10,Tau,750,0.139484101211658,0.139484101211658
7,Thalamus,10,Tau,1000,0.127194458701592,0.127194458701592
16,Cerebellum,10,Tau,100,0.105577330137036,0.105577330137036
16,Cerebellum,10,Tau,500,0.0753747264841158,0.0753747264841158
16,Cerebellum,10,Tau,750,0.0437133334974823,0.0437133334974823
16,Cerebellum,10,Tau,1000,0.0792669030380611,0.0792669030380611
8,Thalamus,10,Tau,100,0.150295608664665,0.150295608664665
8,Thalamus,10,Tau,500,0.112818132608401,0.112818132608401
8,Thalamus,10,Tau,750,0.141356765313066,0.141356765313066
8,Thalamus,10,Tau,1000,0.143367470831183,0.143367470831183
17,Cerebellum,10,Tau,100,0.129874947866316,0.129874947866316
17,Cerebellum,10,Tau,500,0.0812073608859168,0.0812073608859168
17,Cerebellum,10,Tau,750,0.0544416853677665,0.0544416853677665
17,Cerebellum,10,Tau,1000,0.0781056173041117,0
9,Thalamus,10,Tau,100,0.142345864454097,0.142345864454097
9,Thalamus,10,Tau,500,0.118713347181888,0.118713347181888
9,Thalamus,10,Tau,750,0.126685130860932,0.126685130860932
9,Thalamus,10,Tau,1000,0.136286899036434,0.136286899036434
18,Cerebellum,10,Tau,100,0.0990838411559772,0.0990838411559772
18,Cerebellum,10,Tau,500,0.0748343902767498,0.0748343902767498
18,Cerebellum,10,Tau,750,0.0878615069575735,0.0878615069575735
18,Cerebellum,10,Tau,1000,0.0420371532542884,0.0420371532542884
1,Thalamus,15,NAA+NAAG,100,0.143594305364151,0.143594305364151
1,Thalamus,15,NAA+NAAG,500,0.108195543129077,0.108195543129077
1,Thalamus,15,NAA+NAAG,750,0.0703298172211755,0.0703298172211755
1,Thalamus,15,NAA+NAAG,1000,0.104290773760113,0.104290773760113
10,Cerebellum,15,NAA+NAAG,100,0.15706891917467,0.15706891917467
10,Cerebellum,15,NAA+NAAG,500,0.061714144378532,0.061714144378532
10,Cerebellum,15,NAA+NAAG,750,0.0760862173269934,0.0760862173269934
10,Cerebellum,15,NAA+NAAG,1000,0.0554635782405868,0.0554635782405868
2,Thalamus,15,NAA+NAAG,100,0.11133538137534,0.11133538137534
2,Thalamus,15,NAA+NAAG,500,0.0774439924562053,0.0774439924562053
2,Thalamus,15,NAA+NAAG,750,0.0958940241505936,0.0958940241505936
2,Thalamus,15,NAA+NAAG,1000,0.0850916098323343,0.0850916098323343
11,Cerebellum,15,NAA+NAAG,100,0.082571604014905,0.082571604014905
11,Cerebellum,15,NAA+NAAG,500,0.0537560491987074,0.0537560491987074
11,Cerebellum,15,NAA+NAAG,750,0.0358768880641218,0.0358768880641218
11,Cerebellum,15,NAA+NAAG,1000,0.0423850584950822,0.0423850584950822
3,Thalamus,15,NAA+NAAG,100,0.109619328878656,0.109619328878656
3,Thalamus,15,NAA+NAAG,500,0.0931505244384218,0.0931505244384218
3,Thalamus,15,NAA+NAAG,750,0.0807497367979318,0.0807497367979318
3,Thalamus,15,NAA+NAAG,1000,0.0873176088286539,0.0873176088286539
12,Cerebellum,15,NAA+NAAG,100,0.121819924498155,0.121819924498155
12,Cerebellum,15,NAA+NAAG,500,0.0581948580972674,0.0581948580972674
12,Cerebellum,15,NAA+NAAG,750,0.0598362051391133,0.0598362051391133
12,Cerebellum,15,NAA+NAAG,1000,0.0707248399812119,0.0707248399812119
4,Thalamus,15,NAA+NAAG,100,0.108798861544157,0.108798861544157
4,Thalamus,15,NAA+NAAG,500,0.0954480932033737,0.0954480932033737
4,Thalamus,15,NAA+NAAG,750,0.0975817914694425,0.0975817914694425
4,Thalamus,15,NAA+NAAG,1000,0.0949616226102399,0.0949616226102399
13,Cerebellum,15,NAA+NAAG,100,0.091977018638754,0.091977018638754
13,Cerebellum,15,NAA+NAAG,500,0.103086557698776,0.103086557698776
13,Cerebellum,15,NAA+NAAG,750,0.0499547822155243,0.0499547822155243
13,Cerebellum,15,NAA+NAAG,1000,0.0799262039395806,0.0799262039395806
5,Thalamus,15,NAA+NAAG,100,0.121374589317241,0.121374589317241
5,Thalamus,15,NAA+NAAG,500,0.0998860878328322,0.0998860878328322
5,Thalamus,15,NAA+NAAG,750,0.098857006623009,0.098857006623009
5,Thalamus,15,NAA+NAAG,1000,0.10338497610128,0.10338497610128
14,Cerebellum,15,NAA+NAAG,100,0.110923141028393,0.110923141028393
14,Cerebellum,15,NAA+NAAG,500,0.0763952885900575,0.0763952885900575
14,Cerebellum,15,NAA+NAAG,750,0.08077115580731,0.08077115580731
14,Cerebellum,15,NAA+NAAG,1000,0.0998601787477985,0.0998601787477985
6,Thalamus,15,NAA+NAAG,100,0.104251903334632,0.104251903334632
6,Thalamus,15,NAA+NAAG,500,0.0929497358177574,0.0929497358177574
6,Thalamus,15,NAA+NAAG,750,0.0860893957484959,0.0860893957484959
6,Thalamus,15,NAA+NAAG,1000,0.100034864150113,0.100034864150113
15,Cerebellum,15,NAA+NAAG,100,0.0607738522646515,0.0607738522646515
15,Cerebellum,15,NAA+NAAG,500,0.110153398154862,0.110153398154862
15,Cerebellum,15,NAA+NAAG,750,0.0812073608859168,0.0812073608859168
15,Cerebellum,15,NAA+NAAG,1000,0.0856533912311597,0.0856533912311597
7,Thalamus,15,NAA+NAAG,100,0.0966306727008612,0.0966306727008612
7,Thalamus,15,NAA+NAAG,500,0.0931046075937548,0.0931046075937548
7,Thalamus,15,NAA+NAAG,750,0.0928096223237659,0.0928096223237659
7,Thalamus,15,NAA+NAAG,1000,0.0676469479988968,0.0676469479988968
16,Cerebellum,15,NAA+NAAG,100,0.0358211886182017,0.0358211886182017
16,Cerebellum,15,NAA+NAAG,500,0.0551714794925245,0.0551714794925245
16,Cerebellum,15,NAA+NAAG,750,0.0924751907615306,0.0924751907615306
16,Cerebellum,15,NAA+NAAG,1000,0.0501444011423753,0.0501444011423753
8,Thalamus,15,NAA+NAAG,100,0.112157412207071,0.112157412207071
8,Thalamus,15,NAA+NAAG,500,0.0992489530226405,0.0992489530226405
8,Thalamus,15,NAA+NAAG,750,0.087454754822497,0.087454754822497
8,Thalamus,15,NAA+NAAG,1000,0.100517306771977,0.100517306771977
17,Cerebellum,15,NAA+NAAG,100,0.093176090241616,0.093176090241616
17,Cerebellum,15,NAA+NAAG,500,0.0894213288648931,0.0894213288648931
17,Cerebellum,15,NAA+NAAG,750,0.0832182256208472,0.0832182256208472
17,Cerebellum,15,NAA+NAAG,1000,0.0743811837714032,0.0743811837714032
9,Thalamus,15,NAA+NAAG,100,0.115951533365253,0.115951533365253
9,Thalamus,15,NAA+NAAG,500,0.110859130786557,0.110859130786557
9,Thalamus,15,NAA+NAAG,750,0.0929044674896735,0.0929044674896735
9,Thalamus,15,NAA+NAAG,1000,0.0873011803745681,0.0873011803745681
18,Cerebellum,15,NAA+NAAG,100,0.0839251213295123,0.0839251213295123
18,Cerebellum,15,NAA+NAAG,500,0.10759113075435,0.10759113075435
18,Cerebellum,15,NAA+NAAG,750,0.0665182079725767,0.0665182079725767
18,Cerebellum,15,NAA+NAAG,1000,0.0552065690586744,0.0552065690586744
1,Thalamus,15,Cr+PCr,100,0.135155036036055,0.135155036036055
1,Thalamus,15,Cr+PCr,500,0.0776745533046389,0.0776745533046389
1,Thalamus,15,Cr+PCr,750,0.0939946837790477,0.0939946837790477
1,Thalamus,15,Cr+PCr,1000,0.0936341284888007,0.0936341284888007
10,Cerebellum,15,Cr+PCr,100,0.129070555932938,0.129070555932938
10,Cerebellum,15,Cr+PCr,500,0.042430079204677,0.042430079204677
10,Cerebellum,15,Cr+PCr,750,0.0296177791185638,0.0296177791185638
10,Cerebellum,15,Cr+PCr,1000,0.0545112143094405,0.0545112143094405
2,Thalamus,15,Cr+PCr,100,0.108165348524832,0.108165348524832
2,Thalamus,15,Cr+PCr,500,0.100595559544441,0.100595559544441
2,Thalamus,15,Cr+PCr,750,0.085778305354163,0.085778305354163
2,Thalamus,15,Cr+PCr,1000,0.0696632679587053,0.0696632679587053
11,Cerebellum,15,Cr+PCr,100,0.080387352272296,0.080387352272296
11,Cerebellum,15,Cr+PCr,500,0.0841804740999582,0.0841804740999582
11,Cerebellum,15,Cr+PCr,750,0.0921486663949517,0.0921486663949517
11,Cerebellum,15,Cr+PCr,1000,0.0450120946013143,0.0450120946013143
3,Thalamus,15,Cr+PCr,100,0.134152529014736,0.134152529014736
3,Thalamus,15,Cr+PCr,500,0.0601627919040979,0.0601627919040979
3,Thalamus,15,Cr+PCr,750,0.0819449875054268,0.0819449875054268
3,Thalamus,15,Cr+PCr,1000,0.0994976628519988,0.0994976628519988
12,Cerebellum,15,Cr+PCr,100,0.0938652087984596,0.0938652087984596
12,Cerebellum,15,Cr+PCr,500,0.0642623629445386,0.0642623629445386
12,Cerebellum,15,Cr+PCr,750,0.0415209075472541,0.0415209075472541
12,Cerebellum,15,Cr+PCr,1000,0.0335854309656385,0.0335854309656385
4,Thalamus,15,Cr+PCr,100,0.120337781845777,0.120337781845777
4,Thalamus,15,Cr+PCr,500,0.0839716161977166,0.0839716161977166
4,Thalamus,15,Cr+PCr,750,0.101227471266074,0.101227471266074
4,Thalamus,15,Cr+PCr,1000,0.0777922425314129,0.0777922425314129
13,Cerebellum,15,Cr+PCr,100,0.0897095548520111,0.0897095548520111
13,Cerebellum,15,Cr+PCr,500,0.06111243363793,0.06111243363793
13,Cerebellum,15,Cr+PCr,750,0.0516791992818287,0.0516791992818287
13,Cerebellum,15,Cr+PCr,1000,0.0495470080054296,0.0495470080054296
5,Thalamus,15,Cr+PCr,100,0.118891647979577,0.118891647979577
5,Thalamus,15,Cr+PCr,500,0.0831014591176273,0.0831014591176273
5,Thalamus,15,Cr+PCr,750,0.0927344428324124,0.0927344428324124
5,Thalamus,15,Cr+PCr,1000,0.0597173273442252,0.0597173273442252
14,Cerebellum,15,Cr+PCr,100,0.0923852198215978,0.0923852198215978
14,Cerebellum,15,Cr+PCr,500,0.0704363645557356,0.0704363645557356
14,Cerebellum,15,Cr+PCr,750,0.0406528023556214,0.0406528023556214
14,Cerebellum,15,Cr+PCr,1000,0.0607738522646515,0.0607738522646515
6,Thalamus,15,Cr+PCr,100,0.113441935312401,0.113441935312401
6,Thalamus,15,Cr+PCr,500,0.090457778136619,0.090457778136619
6,Thalamus,15,Cr+PCr,750,0.0633478676292883,0.0633478676292883
6,Thalamus,15,Cr+PCr,1000,0.0895446258270288,0.0895446258270288
15,Cerebellum,15,Cr+PCr,100,0.0812481231401203,0.0812481231401203
15,Cerebellum,15,Cr+PCr,500,0.0562248809842576,0.0562248809842576
15,Cerebellum,15,Cr+PCr,750,0.0616020100405389,0.0616020100405389
15,Cerebellum,15,Cr+PCr,1000,0.058664140580769,0.058664140580769
7,Thalamus,15,Cr+PCr,100,0.119203028976843,0.119203028976843
7,Thalamus,15,Cr+PCr,500,0.0968616107032474,0.0968616107032474
7,Thalamus,15,Cr+PCr,750,0.0835645010274801,0.0835645010274801
7,Thalamus,15,Cr+PCr,1000,0.0829334283025245,0.0829334283025245
16,Cerebellum,15,Cr+PCr,100,0.0975817914694425,0.0975817914694425
16,Cerebellum,15,Cr+PCr,500,0.06149927873885,0.06149927873885
16,Cerebellum,15,Cr+PCr,750,0.0643389486369008,0.0643389486369008
16,Cerebellum,15,Cr+PCr,1000,0.0501197353636654,0.0501197353636654
8,Thalamus,15,Cr+PCr,100,0.127339829844495,0.127339829844495
8,Thalamus,15,Cr+PCr,500,0.0889213912633667,0.0889213912633667
8,Thalamus,15,Cr+PCr,750,0.0917273032291832,0.0917273032291832
8,Thalamus,15,Cr+PCr,1000,0.076968518883233,0.076968518883233
17,Cerebellum,15,Cr+PCr,100,0.0944288203262476,0.0944288203262476
17,Cerebellum,15,Cr+PCr,500,0.0615237588426567,0.0615237588426567
17,Cerebellum,15,Cr+PCr,750,0.0641810369551643,0.0641810369551643
17,Cerebellum,15,Cr+PCr,1000,0.0569688645185658,0.0569688645185658
9,Thalamus,15,Cr+PCr,100,0.123866864718469,0.123866864718469
9,Thalamus,15,Cr+PCr,500,0.0868049820371471,0.0868049820371471
9,Thalamus,15,Cr+PCr,750,0.0578020643786674,0.0578020643786674
9,Thalamus,15,Cr+PCr,1000,0.102156662105805,0.102156662105805
18,Cerebellum,15,Cr+PCr,100,0.0846780127778494,0.0846780127778494
18,Cerebellum,15,Cr+PCr,500,0.0671759869460898,0.0671759869460898
18,Cerebellum,15,Cr+PCr,750,0.0612992004164734,0.0612992004164734
18,Cerebellum,15,Cr+PCr,1000,0.0496617121754543,0.0496617121754543
1,Thalamus,15,GPC+PCho+Cho,100,0.0445104642081742,0.0445104642081742
1,Thalamus,15,GPC+PCho+Cho,500,0.079645053314046,0.079645053314046
1,Thalamus,15,GPC+PCho+Cho,750,0.0332099469829471,0.0332099469829471
1,Thalamus,15,GPC+PCho+Cho,1000,0.0546893721615347,0.0546893721615347
10,Cerebellum,15,GPC+PCho+Cho,100,0.150378381647118,0.150378381647118
10,Cerebellum,15,GPC+PCho+Cho,500,0.059733809819237,0.059733809819237
10,Cerebellum,15,GPC+PCho+Cho,750,0.0109043991354342,0.0109043991354342
10,Cerebellum,15,GPC+PCho+Cho,1000,0.0268653193444766,0.0268653193444766
2,Thalamus,15,GPC+PCho+Cho,100,0.0996435949958839,0.0996435949958839
2,Thalamus,15,GPC+PCho+Cho,500,0.061640779498004,0.061640779498004
2,Thalamus,15,GPC+PCho+Cho,750,0.0406145459437178,0.0406145459437178
2,Thalamus,15,GPC+PCho+Cho,1000,0.0330130694547305,0.0330130694547305
11,Cerebellum,15,GPC+PCho+Cho,100,0.0705497239628249,0.0705497239628249
11,Cerebellum,15,GPC+PCho+Cho,500,0.0791499823218159,0.0791499823218159
11,Cerebellum,15,GPC+PCho+Cho,750,0.0369171214309009,0.0369171214309009
11,Cerebellum,15,GPC+PCho+Cho,1000,0.00640165994535001,0.00640165994535001
3,Thalamus,15,GPC+PCho+Cho,100,0.0477002812135578,0.0477002812135578
3,Thalamus,15,GPC+PCho+Cho,500,0.105027015546632,0.105027015546632
3,Thalamus,15,GPC+PCho+Cho,750,0.113689981956614,0.113689981956614
3,Thalamus,15,GPC+PCho+Cho,1000,0.0582317363529635,0.0582317363529635
12,Cerebellum,15,GPC+PCho+Cho,100,0.110642258083179,0.110642258083179
12,Cerebellum,15,GPC+PCho+Cho,500,0.0315386587916164,0.0315386587916164
12,Cerebellum,15,GPC+PCho+Cho,750,0.0456783223852349,0.0456783223852349
12,Cerebellum,15,GPC+PCho+Cho,1000,0.0442603704112728,0.0442603704112728
4,Thalamus,15,GPC+PCho+Cho,100,0.108030812049207,0.108030812049207
4,Thalamus,15,GPC+PCho+Cho,500,0.0695267290421044,0.0695267290421044
4,Thalamus,15,GPC+PCho+Cho,750,0.0584013630083635,0.0584013630083635
4,Thalamus,15,GPC+PCho+Cho,1000,0.0520769933802097,0.0520769933802097
13,Cerebellum,15,GPC+PCho+Cho,100,0.108136032898119,0.108136032898119
13,Cerebellum,15,GPC+PCho+Cho,500,0.0757966140652203,0.0757966140652203
13,Cerebellum,15,GPC+PCho+Cho,750,0.0414612398959118,0.0414612398959118
13,Cerebellum,15,GPC+PCho+Cho,1000,0.0382829424932149,0.0382829424932149
5,Thalamus,15,GPC+PCho+Cho,100,0.126662007602393,0.126662007602393
5,Thalamus,15,GPC+PCho+Cho,500,0.0950760278300714,0.0950760278300714
5,Thalamus,15,GPC+PCho+Cho,750,0.0648567262900513,0.0648567262900513
5,Thalamus,15,GPC+PCho+Cho,1000,0.0489637066048181,0.0489637066048181
14,Cerebellum,15,GPC+PCho+Cho,100,0.0972037835305568,0.0972037835305568
14,Cerebellum,15,GPC+PCho+Cho,500,0.0905605770351133,0.0905605770351133
14,Cerebellum,15,GPC+PCho+Cho,750,0.106151243706178,0.106151243706178
14,Cerebellum,15,GPC+PCho+Cho,1000,-0.259206861197536,0
6,Thalamus,15,GPC+PCho+Cho,100,0.100491798194706,0.100491798194706
6,Thalamus,15,GPC+PCho+Cho,500,0.0877833239307501,0.0877833239307501
6,Thalamus,15,GPC+PCho+Cho,750,0.0471964846514283,0.0471964846514283
6,Thalamus,15,GPC+PCho+Cho,1000,-0,-0
15,Cerebellum,15,GPC+PCho+Cho,100,0.0556846948877221,0.0556846948877221
15,Cerebellum,15,GPC+PCho+Cho,500,0.0634909230082203,0.0634909230082203
15,Cerebellum,15,GPC+PCho+Cho,750,0.0147318242637072,0.0147318242637072
15,Cerebellum,15,GPC+PCho+Cho,1000,0.0809959951681174,0.0809959951681174
7,Thalamus,15,GPC+PCho+Cho,100,0.110711278340872,0.110711278340872
7,Thalamus,15,GPC+PCho+Cho,500,0.0678663184137465,0.0678663184137465
7,Thalamus,15,GPC+PCho+Cho,750,0.0807828437167532,0.0807828437167532
7,Thalamus,15,GPC+PCho+Cho,1000,0.0867435399921819,0.0867435399921819
16,Cerebellum,15,GPC+PCho+Cho,100,0.0642281146098337,0.0642281146098337
16,Cerebellum,15,GPC+PCho+Cho,500,0.0666771371461537,0.0666771371461537
16,Cerebellum,15,GPC+PCho+Cho,750,0.0542932917264564,0.0542932917264564
16,Cerebellum,15,GPC+PCho+Cho,1000,0.0595959947375478,0.0595959947375478
8,Thalamus,15,GPC+PCho+Cho,100,0.122423170123376,0.122423170123376
8,Thalamus,15,GPC+PCho+Cho,500,0.114546908699942,0.114546908699942
8,Thalamus,15,GPC+PCho+Cho,750,0.0494733350394244,0.0494733350394244
8,Thalamus,15,GPC+PCho+Cho,1000,0.0455040069208868,0.0455040069208868
17,Cerebellum,15,GPC+PCho+Cho,100,0.0861484174222518,0.0861484174222518
17,Cerebellum,15,GPC+PCho+Cho,500,0.0756745675885591,0.0756745675885591
17,Cerebellum,15,GPC+PCho+Cho,750,0.0391072957963487,0.0391072957963487
17,Cerebellum,15,GPC+PCho+Cho,1000,0.0416395081858276,0.0416395081858276
9,Thalamus,15,GPC+PCho+Cho,100,0.0539289847840823,0.0539289847840823
9,Thalamus,15,GPC+PCho+Cho,500,0.0620548493577074,0.0620548493577074
9,Thalamus,15,GPC+PCho+Cho,750,0.0458325018764887,0.0458325018764887
9,Thalamus,15,GPC+PCho+Cho,1000,0.070918478225741,0.070918478225741
18,Cerebellum,15,GPC+PCho+Cho,100,0.0826835726040244,0.0826835726040244
18,Cerebellum,15,GPC+PCho+Cho,500,0.070814772083021,0.070814772083021
18,Cerebellum,15,GPC+PCho+Cho,750,0.0384245413503192,0.0384245413503192
18,Cerebellum,15,GPC+PCho+Cho,1000,0.00932461734746873,0.00932461734746873
1,Thalamus,15,Glu,100,0.115732066661396,0.115732066661396
1,Thalamus,15,Glu,500,0.128352078825652,0.128352078825652
1,Thalamus,15,Glu,750,0.061454819474585,0.061454819474585
1,Thalamus,15,Glu,1000,0.085499715005031,0.085499715005031
10,Cerebellum,15,Glu,100,0.135155036036055,0.135155036036055
10,Cerebellum,15,Glu,500,0.055394839796994,0.055394839796994
10,Cerebellum,15,Glu,750,0.0412898272375952,0.0412898272375952
10,Cerebellum,15,Glu,1000,0.0635927556040594,0.0635927556040594
2,Thalamus,15,Glu,100,0.101102463451621,0.101102463451621
2,Thalamus,15,Glu,500,0.079000195325212,0.079000195325212
2,Thalamus,15,Glu,750,0.115521612336146,0.115521612336146
2,Thalamus,15,Glu,1000,0.0667339940239343,0.0667339940239343
11,Cerebellum,15,Glu,100,0.115068638863322,0.115068638863322
11,Cerebellum,15,Glu,500,0.0344785290827473,0.0344785290827473
11,Cerebellum,15,Glu,750,0.0568332726095959,0.0568332726095959
11,Cerebellum,15,Glu,1000,0.0453372525609516,0.0453372525609516
3,Thalamus,15,Glu,100,0.140035552700371,0.140035552700371
3,Thalamus,15,Glu,500,0.0934339883847195,0.0934339883847195
3,Thalamus,15,Glu,750,0.106752747628798,0.106752747628798
3,Thalamus,15,Glu,1000,0.0725744946149568,0.0725744946149568
12,Cerebellum,15,Glu,100,0.107516966034202,0.107516966034202
12,Cerebellum,15,Glu,500,0.0754722922197263,0.0754722922197263
12,Cerebellum,15,Glu,750,0.0433178570922129,0.0433178570922129
12,Cerebellum,15,Glu,1000,0.0559972437463766,0.0559972437463766
4,Thalamus,15,Glu,100,0.121978089783843,0.121978089783843
4,Thalamus,15,Glu,500,0.102655581207762,0.102655581207762
4,Thalamus,15,Glu,750,0.0879885152781549,0.0879885152781549
4,Thalamus,15,Glu,1000,0.100517306771977,0.100517306771977
13,Cerebellum,15,Glu,100,0.103532110658219,0.103532110658219
13,Cerebellum,15,Glu,500,0.0590933781736762,0.0590933781736762
13,Cerebellum,15,Glu,750,0.0600872746103147,0.0600872746103147
13,Cerebellum,15,Glu,1000,0.0528111138730864,0.0528111138730864
5,Thalamus,15,Glu,100,0.126643935367667,0.126643935367667
5,Thalamus,15,Glu,500,0.11355503829375,0.11355503829375
5,Thalamus,15,Glu,750,0.0916295736639571,0.0916295736639571
5,Thalamus,15,Glu,1000,0.0893031883946388,0.0893031883946388
14,Cerebellum,15,Glu,100,0.0826120546348604,0.0826120546348604
14,Cerebellum,15,Glu,500,0.0629313570998573,0.0629313570998573
14,Cerebellum,15,Glu,750,0.0329116135618963,0.0329116135618963
14,Cerebellum,15,Glu,1000,0.0408674406974441,0.0408674406974441
6,Thalamus,15,Glu,100,0.136103353413465,0.136103353413465
6,Thalamus,15,Glu,500,0.100104606452561,0.100104606452561
6,Thalamus,15,Glu,750,0.110753901361623,0.110753901361623
6,Thalamus,15,Glu,1000,0.108697173522217,0.108697173522217
15,Cerebellum,15,Glu,100,0.0894213288648931,0.0894213288648931
15,Cerebellum,15,Glu,500,0.073820488377075,0.073820488377075
15,Cerebellum,15,Glu,750,0.0462099657653021,0.0462099657653021
15,Cerebellum,15,Glu,1000,0.0578488700582792,0.0578488700582792
7,Thalamus,15,Glu,100,0.13155139733465,0.13155139733465
7,Thalamus,15,Glu,500,0.101793883183727,0.101793883183727
7,Thalamus,15,Glu,750,0.0941067097701319,0.0941067097701319
7,Thalamus,15,Glu,1000,0.0772060594350607,0.0772060594350607
16,Cerebellum,15,Glu,100,0.0635061079993777,0.0635061079993777
16,Cerebellum,15,Glu,500,0.0727511886733393,0.0727511886733393
16,Cerebellum,15,Glu,750,0.0530600094107534,0.0530600094107534
16,Cerebellum,15,Glu,1000,0.0466445928146574,0.0466445928146574
8,Thalamus,15,Glu,100,0.127265121340753,0.127265121340753
8,Thalamus,15,Glu,500,0.0801119839515275,0.0801119839515275
8,Thalamus,15,Glu,750,0.105128225000372,0.105128225000372
8,Thalamus,15,Glu,1000,0.0504103232413078,0.0504103232413078
17,Cerebellum,15,Glu,100,0.0767040735434344,0.0767040735434344
17,Cerebellum,15,Glu,500,0.0432454405519904,0.0432454405519904
17,Cerebellum,15,Glu,750,0.0625529897962252,0.0625529897962252
17,Cerebellum,15,Glu,1000,0.054099546972949,0.054099546972949
9,Thalamus,15,Glu,100,0.119791333635966,0.119791333635966
9,Thalamus,15,Glu,500,0.10432074304162,0.10432074304162
9,Thalamus,15,Glu,750,0.0967841003358866,0.0967841003358866
9,Thalamus,15,Glu,1000,0.103759297682821,0.103759297682821
18,Cerebellum,15,Glu,100,0.0958940241505936,0.0958940241505936
18,Cerebellum,15,Glu,500,0.0482462818816372,0.0482462818816372
18,Cerebellum,15,Glu,750,0.0760032469884609,0.0760032469884609
18,Cerebellum,15,Glu,1000,0.0607738522646515,0.0607738522646515
1,Thalamus,15,Ins,100,0.197798925930962,0.197798925930962
1,Thalamus,15,Ins,500,-0.0641705158999015,0
1,Thalamus,15,Ins,750,0.0925099003292543,0.0925099003292543
1,Thalamus,15,Ins,1000,-0.0106732704115905,0
10,Cerebellum,15,Ins,100,-0.0178295616503287,0
10,Cerebellum,15,Ins,500,-0.0508548788905412,0
10,Cerebellum,15,Ins,750,-0.0129369470287266,0
10,Cerebellum,15,Ins,1000,0.0404700106973926,0.0404700106973926
2,Thalamus,15,Ins,100,0.261604789695256,0.261604789695256
2,Thalamus,15,Ins,500,0.0743811837714032,0.0743811837714032
2,Thalamus,15,Ins,750,0.0477002812135578,0.0477002812135578
2,Thalamus,15,Ins,1000,-0.0434539392877479,0
11,Cerebellum,15,Ins,100,0.0958940241505936,0.0958940241505936
